episode_timestep,episode_reward,episode_length,loss_timestep,actor_loss,critic_loss
,,,7834,-8.136287689208984,2.7767462730407715
,,,7835,-8.219673156738281,3.321117401123047
,,,7836,-8.339738845825195,2.778048515319824
,,,7837,-8.135433197021484,2.4402968883514404
,,,7838,-8.232053756713867,2.854325771331787
,,,7839,-8.23124885559082,2.79111385345459
,,,7840,-8.221237182617188,3.070535659790039
,,,7841,-8.148553848266602,2.4925341606140137
,,,7842,-7.97916316986084,3.304713249206543
,,,7843,-8.293272018432617,2.3871936798095703
,,,7844,-8.508893013000488,2.592949151992798
,,,7845,-8.134380340576172,2.4282498359680176
,,,7846,-8.38188362121582,3.8936879634857178
,,,7847,-8.155305862426758,2.808804512023926
,,,7848,-8.090921401977539,3.1372909545898438
,,,7849,-8.123250961303711,2.0117154121398926
,,,7850,-8.220193862915039,3.034949779510498
,,,7851,-8.210662841796875,2.415890693664551
,,,7852,-8.522380828857422,3.1559207439422607
,,,7853,-8.307967185974121,3.464249849319458
,,,7854,-8.174959182739258,4.624809265136719
,,,7855,-8.113252639770508,2.0425570011138916
,,,7856,-7.99337911605835,3.1198151111602783
,,,7857,-7.790358066558838,2.116730213165283
,,,7858,-7.934295654296875,3.1861612796783447
,,,7859,-8.004467010498047,2.824274778366089
,,,7860,-8.200437545776367,2.747443675994873
,,,7861,-8.17974853515625,3.005765914916992
,,,7862,-8.209783554077148,2.5460681915283203
,,,7863,-8.033365249633789,3.3810932636260986
,,,7864,-8.093389511108398,1.9664475917816162
,,,7865,-8.069999694824219,3.2204766273498535
,,,7866,-8.033493041992188,2.8599791526794434
,,,7867,-8.039697647094727,2.320084571838379
,,,7868,-8.263345718383789,5.639534950256348
,,,7869,-8.038962364196777,2.933734178543091
,,,7870,-7.8333539962768555,3.1626904010772705
,,,7871,-8.126618385314941,3.131263017654419
,,,7872,-8.114873886108398,3.0279412269592285
,,,7873,-8.04987621307373,2.312993049621582
,,,7874,-8.20276165008545,3.0202298164367676
,,,7875,-8.212265014648438,4.536414623260498
,,,7876,-8.150907516479492,2.414632797241211
,,,7877,-8.26451587677002,1.98341965675354
,,,7878,-8.276739120483398,2.328909158706665
,,,7879,-8.505762100219727,2.7116265296936035
,,,7880,-7.954977512359619,2.815258502960205
,,,7881,-8.236977577209473,2.752619981765747
,,,7882,-8.448688507080078,1.8608057498931885
,,,7883,-8.03946590423584,2.7681665420532227
,,,7884,-8.01977825164795,2.288369655609131
,,,7885,-8.142415046691895,3.48688006401062
,,,7886,-8.000383377075195,2.686450958251953
,,,7887,-8.031827926635742,2.9656643867492676
,,,7888,-7.990862846374512,2.695486307144165
,,,7889,-7.893041610717773,2.4354796409606934
,,,7890,-8.004493713378906,2.6476526260375977
,,,7891,-8.02617073059082,3.7575721740722656
,,,7892,-8.043632507324219,2.5285208225250244
,,,7893,-8.702068328857422,3.233367443084717
,,,7894,-8.029680252075195,3.2747268676757812
,,,7895,-8.351806640625,2.3123693466186523
,,,7896,-8.02694320678711,2.832223415374756
,,,7897,-8.178086280822754,2.438488483428955
,,,7898,-8.144969940185547,3.256092071533203
,,,7899,-7.963248252868652,2.553474187850952
,,,7900,-7.8648552894592285,2.668964147567749
,,,7901,-8.012182235717773,2.6575136184692383
,,,7902,-7.981861114501953,2.658543825149536
,,,7903,-7.840264320373535,3.0054750442504883
,,,7904,-8.111283302307129,2.8410842418670654
,,,7905,-7.86922025680542,2.5207338333129883
,,,7906,-8.030622482299805,2.5470805168151855
,,,7907,-7.8697614669799805,3.2726242542266846
,,,7908,-8.191238403320312,2.8768324851989746
,,,7909,-8.092313766479492,2.7137436866760254
,,,7910,-8.083078384399414,2.715320587158203
,,,7911,-8.157501220703125,2.5448460578918457
,,,7912,-8.076959609985352,3.5717673301696777
,,,7913,-7.969958305358887,2.8755180835723877
,,,7914,-7.90194034576416,2.087094306945801
,,,7915,-8.054973602294922,2.5729265213012695
,,,7916,-8.426802635192871,1.9048357009887695
,,,7917,-8.043445587158203,2.56418776512146
,,,7918,-8.045087814331055,2.3309507369995117
,,,7919,-7.855743408203125,2.3174734115600586
,,,7920,-8.083417892456055,3.6806535720825195
,,,7921,-7.919041633605957,3.4364213943481445
,,,7922,-8.12429428100586,4.6046833992004395
,,,7923,-7.94352912902832,3.639759063720703
,,,7924,-7.880297660827637,2.1546530723571777
,,,7925,-7.809995174407959,3.083913803100586
,,,7926,-7.989429473876953,1.7590446472167969
,,,7927,-7.8244452476501465,2.9217171669006348
,,,7928,-7.992547035217285,2.324061870574951
,,,7929,-7.970898628234863,2.65171480178833
,,,7930,-8.00735092163086,3.1010348796844482
,,,7931,-7.8222246170043945,2.5810158252716064
,,,7932,-7.8386969566345215,2.587803602218628
,,,7933,-7.800329208374023,3.000175952911377
,,,7934,-7.705943584442139,3.6569528579711914
,,,7935,-7.917183876037598,2.331063747406006
,,,7936,-7.8980889320373535,3.148533582687378
,,,7937,-8.052750587463379,2.3300023078918457
,,,7938,-8.21313190460205,2.099295139312744
,,,7939,-8.130303382873535,2.2139546871185303
,,,7940,-8.053171157836914,3.3695859909057617
,,,7941,-7.952064037322998,2.8358917236328125
,,,7942,-8.322586059570312,2.6475226879119873
,,,7943,-7.69072151184082,1.720840334892273
,,,7944,-7.5431976318359375,3.119241714477539
,,,7945,-7.646139144897461,2.7007012367248535
,,,7946,-8.13714599609375,2.1438610553741455
,,,7947,-7.856357097625732,3.454515218734741
,,,7948,-8.34078598022461,3.6904311180114746
,,,7949,-8.044376373291016,3.0971016883850098
,,,7950,-8.184852600097656,3.0400874614715576
,,,7951,-8.109325408935547,2.5201330184936523
,,,7952,-8.051743507385254,1.99190354347229
,,,7953,-8.143442153930664,2.073340654373169
,,,7954,-8.11024284362793,3.366583824157715
,,,7955,-8.195240020751953,3.8883180618286133
,,,7956,-7.750118732452393,3.1264257431030273
,,,7957,-7.780343532562256,2.697968006134033
,,,7958,-8.087604522705078,1.9807355403900146
,,,7959,-7.849822998046875,2.8723337650299072
,,,7960,-8.373819351196289,2.8483357429504395
,,,7961,-8.06946849822998,2.3643531799316406
,,,7962,-8.09316635131836,3.059694290161133
,,,7963,-7.921746253967285,2.7516584396362305
,,,7964,-7.9989519119262695,2.462648868560791
,,,7965,-7.816126823425293,5.3418097496032715
,,,7966,-7.71467399597168,2.1524438858032227
,,,7967,-7.984515190124512,3.6934702396392822
,,,7968,-8.039811134338379,3.722378730773926
,,,7969,-8.099264144897461,2.9046058654785156
,,,7970,-7.934750556945801,2.663393497467041
,,,7971,-7.872344970703125,2.9067306518554688
,,,7972,-8.184758186340332,2.7885935306549072
,,,7973,-7.786116123199463,2.83925724029541
,,,7974,-7.774141311645508,2.9116714000701904
,,,7975,-7.74866247177124,4.833772659301758
,,,7976,-7.749545097351074,2.594630002975464
,,,7977,-7.854026794433594,2.9955005645751953
,,,7978,-8.211273193359375,3.045198678970337
,,,7979,-8.094524383544922,2.431185722351074
,,,7980,-8.209400177001953,3.208425283432007
,,,7981,-8.04802417755127,2.0664749145507812
,,,7982,-7.946089744567871,2.258162498474121
,,,7983,-8.149833679199219,2.437999725341797
,,,7984,-7.794495582580566,2.4348714351654053
,,,7985,-7.801445484161377,3.0790345668792725
,,,7986,-7.852051734924316,2.2272510528564453
,,,7987,-7.809149742126465,2.853517770767212
,,,7988,-7.898746490478516,2.365584373474121
,,,7989,-7.927354335784912,3.3654022216796875
,,,7990,-8.214595794677734,2.992117404937744
,,,7991,-8.155641555786133,2.803088665008545
,,,7992,-7.860757827758789,2.727421283721924
,,,7993,-7.686095237731934,2.1800429821014404
,,,7994,-7.777740955352783,2.8616418838500977
,,,7995,-7.869039535522461,2.5224759578704834
,,,7996,-7.863666534423828,1.9925777912139893
,,,7997,-7.991689682006836,3.1485495567321777
,,,7998,-8.089241027832031,2.526608467102051
,,,7999,-7.836811542510986,3.031424045562744
,,,8000,-7.87869930267334,2.0191280841827393
,,,8001,-7.828658580780029,2.322805643081665
,,,8002,-7.780939102172852,2.267839193344116
,,,8003,-7.7263407707214355,2.2734339237213135
,,,8004,-7.867475509643555,2.488400459289551
,,,8005,-7.978636741638184,3.129685878753662
,,,8006,-7.65225076675415,2.4621424674987793
,,,8007,-7.75700044631958,2.595524311065674
,,,8008,-8.167581558227539,1.7025811672210693
,,,8009,-7.892412185668945,2.6758108139038086
,,,8010,-7.995202541351318,1.8885581493377686
,,,8011,-8.149581909179688,3.279036521911621
,,,8012,-7.977499008178711,3.1611499786376953
,,,8013,-7.729435443878174,3.1171114444732666
,,,8014,-7.689598083496094,1.8210265636444092
,,,8015,-7.685002326965332,3.7008004188537598
,,,8016,-7.988819122314453,2.772707223892212
,,,8017,-7.692238807678223,2.1676220893859863
,,,8018,-7.8346848487854,2.62920880317688
,,,8019,-7.8729753494262695,3.63201904296875
,,,8020,-8.036412239074707,2.3642804622650146
,,,8021,-7.958209991455078,1.4341408014297485
,,,8022,-7.82600212097168,2.443066120147705
,,,8023,-8.025190353393555,3.4729843139648438
,,,8024,-7.533154487609863,3.6128664016723633
,,,8025,-7.621275424957275,2.332256317138672
,,,8026,-7.598878383636475,3.4049360752105713
,,,8027,-7.7974772453308105,3.0351452827453613
,,,8028,-7.8242011070251465,2.765143871307373
,,,8029,-7.792003154754639,3.115208148956299
,,,8030,-7.820663928985596,2.2345290184020996
,,,8031,-8.051765441894531,2.2292943000793457
,,,8032,-7.8025054931640625,2.8995985984802246
,,,8033,-7.725820064544678,2.604121208190918
,,,8034,-8.129096984863281,1.8427495956420898
,,,8035,-7.661437511444092,2.4840214252471924
,,,8036,-7.817105293273926,2.113982677459717
,,,8037,-8.08890151977539,4.293416500091553
,,,8038,-7.902431488037109,2.532402515411377
,,,8039,-7.880490303039551,2.3503661155700684
,,,8040,-8.322423934936523,2.8747551441192627
,,,8041,-7.931596755981445,3.1094582080841064
,,,8042,-8.03064250946045,2.7232117652893066
,,,8043,-7.794435501098633,1.6690788269042969
,,,8044,-7.619516849517822,2.1928086280822754
,,,8045,-7.596837043762207,3.106452226638794
,,,8046,-7.588897705078125,4.673596382141113
,,,8047,-7.624909400939941,2.4220101833343506
,,,8048,-7.714816093444824,2.2778103351593018
,,,8049,-7.725586891174316,2.6425857543945312
,,,8050,-7.76780891418457,2.2594871520996094
,,,8051,-7.725127220153809,3.6347172260284424
,,,8052,-7.889347553253174,2.9501428604125977
,,,8053,-7.580255508422852,2.307105541229248
,,,8054,-7.403321266174316,3.3720006942749023
,,,8055,-7.56461238861084,2.1220908164978027
,,,8056,-7.735007286071777,4.824057579040527
,,,8057,-7.702071189880371,2.6244611740112305
,,,8058,-7.75454568862915,2.5219388008117676
,,,8059,-7.834521770477295,2.4365646839141846
,,,8060,-7.704429626464844,3.273024559020996
,,,8061,-7.985328674316406,2.201171875
,,,8062,-7.504645347595215,2.6577913761138916
,,,8063,-7.382420063018799,2.1439695358276367
,,,8064,-7.707435607910156,2.4410576820373535
,,,8065,-7.5828375816345215,2.251465320587158
,,,8066,-7.682682991027832,2.783804178237915
,,,8067,-8.097126007080078,4.638400077819824
,,,8068,-7.950743675231934,2.443474769592285
,,,8069,-7.92594575881958,1.985283374786377
,,,8070,-7.8329668045043945,1.9623336791992188
,,,8071,-7.856949329376221,2.5364084243774414
,,,8072,-7.712589263916016,2.518794059753418
,,,8073,-7.549729347229004,2.238492012023926
,,,8074,-7.522167205810547,2.2820372581481934
,,,8075,-7.55355978012085,2.1389012336730957
,,,8076,-7.367861270904541,3.945587158203125
,,,8077,-7.499982833862305,2.9336390495300293
,,,8078,-7.669709205627441,2.6388261318206787
,,,8079,-7.814943313598633,2.8874411582946777
,,,8080,-8.071684837341309,2.3398966789245605
,,,8081,-7.70612907409668,3.240983009338379
,,,8082,-7.551370143890381,2.5454516410827637
,,,8083,-7.713132858276367,3.86793851852417
,,,8084,-7.531514644622803,2.616243839263916
,,,8085,-7.624999046325684,2.915255546569824
,,,8086,-7.725942611694336,2.4943370819091797
,,,8087,-7.5546441078186035,3.1336112022399902
,,,8088,-7.604905128479004,2.0946340560913086
,,,8089,-7.79442024230957,4.041743278503418
,,,8090,-7.718115329742432,1.841320514678955
,,,8091,-7.885788917541504,1.827387809753418
,,,8092,-7.771611213684082,2.7188961505889893
,,,8093,-7.809765815734863,2.7483017444610596
,,,8094,-7.665032863616943,2.6927196979522705
,,,8095,-8.152515411376953,2.3573944568634033
,,,8096,-7.7712321281433105,2.4226577281951904
,,,8097,-7.5498199462890625,2.703807830810547
,,,8098,-7.530500888824463,2.787203073501587
,,,8099,-7.703988552093506,1.9945659637451172
,,,8100,-7.691417217254639,2.7129712104797363
,,,8101,-7.573240280151367,2.8780269622802734
,,,8102,-7.573815822601318,2.817692279815674
,,,8103,-7.601517677307129,2.429286003112793
,,,8104,-7.669568061828613,2.458815097808838
,,,8105,-7.615517616271973,2.1280887126922607
,,,8106,-7.915205001831055,3.266373872756958
,,,8107,-7.680174827575684,2.7616024017333984
,,,8108,-7.647611618041992,2.391061782836914
,,,8109,-7.810210227966309,1.6499850749969482
,,,8110,-7.761347770690918,2.0137569904327393
,,,8111,-7.568576812744141,2.6831698417663574
,,,8112,-7.634779930114746,2.2243027687072754
,,,8113,-7.648172378540039,1.533046007156372
,,,8114,-7.818857192993164,4.361711502075195
,,,8115,-7.647665023803711,2.26821231842041
,,,8116,-7.544724464416504,1.8553636074066162
,,,8117,-7.459687232971191,2.4455697536468506
,,,8118,-7.541653633117676,1.9939091205596924
,,,8119,-7.663419246673584,1.8197816610336304
,,,8120,-7.971582889556885,3.1199989318847656
,,,8121,-7.842852592468262,1.9746549129486084
,,,8122,-7.967014312744141,2.448425531387329
,,,8123,-7.803147315979004,4.3921308517456055
,,,8124,-7.712512493133545,2.93854022026062
,,,8125,-7.4785051345825195,2.59871768951416
,,,8126,-7.613326549530029,3.420170783996582
,,,8127,-7.719820022583008,2.5819525718688965
,,,8128,-7.737142086029053,2.2217013835906982
,,,8129,-7.602242946624756,1.807865858078003
,,,8130,-7.832420349121094,1.6100797653198242
,,,8131,-8.129636764526367,3.091033935546875
,,,8132,-7.682077884674072,1.6960861682891846
,,,8133,-7.918575286865234,3.5463569164276123
,,,8134,-7.550622940063477,2.006026268005371
,,,8135,-7.607161045074463,2.6857080459594727
,,,8136,-7.564087390899658,3.2341349124908447
,,,8137,-7.456808567047119,2.6466269493103027
,,,8138,-7.406192302703857,2.353921890258789
,,,8139,-7.602009296417236,3.3509068489074707
,,,8140,-7.64240837097168,2.254262924194336
,,,8141,-7.567689895629883,3.345620632171631
,,,8142,-7.591471195220947,2.213897705078125
,,,8143,-7.630358695983887,2.0834712982177734
,,,8144,-7.517875671386719,3.0215954780578613
,,,8145,-7.627139091491699,2.35087251663208
,,,8146,-7.5935564041137695,2.082152843475342
,,,8147,-7.527607440948486,2.6565051078796387
,,,8148,-7.482325077056885,2.629870653152466
,,,8149,-7.499495506286621,2.690938949584961
,,,8150,-7.494884014129639,2.562516689300537
,,,8151,-7.454018592834473,2.8180856704711914
,,,8152,-7.6615095138549805,2.0961341857910156
,,,8153,-7.5458269119262695,2.656752109527588
,,,8154,-7.599578857421875,3.284649133682251
,,,8155,-7.574552059173584,1.9979559183120728
,,,8156,-7.6413493156433105,2.023033618927002
,,,8157,-7.731470584869385,2.2433013916015625
,,,8158,-8.103279113769531,2.9517548084259033
,,,8159,-7.646783351898193,2.7511844635009766
,,,8160,-7.897397518157959,2.748650550842285
,,,8161,-8.18647575378418,5.305912494659424
,,,8162,-7.684828758239746,1.7989383935928345
,,,8163,-7.805115222930908,2.7517359256744385
,,,8164,-7.65714168548584,2.086519956588745
,,,8165,-7.495107650756836,2.174900531768799
,,,8166,-7.497295379638672,2.0828607082366943
,,,8167,-7.551731109619141,1.7957968711853027
,,,8168,-7.751079559326172,2.3494789600372314
,,,8169,-7.781347274780273,2.3348195552825928
,,,8170,-7.515962600708008,3.0973610877990723
,,,8171,-7.533472537994385,2.8785173892974854
,,,8172,-8.219894409179688,2.7607908248901367
,,,8173,-7.5638628005981445,2.829080820083618
,,,8174,-7.685179710388184,2.0592191219329834
,,,8175,-7.995863914489746,2.4408018589019775
,,,8176,-7.918442249298096,2.5552568435668945
,,,8177,-7.579984664916992,2.4207489490509033
,,,8178,-7.523684024810791,1.6097623109817505
,,,8179,-7.514492988586426,3.3955841064453125
,,,8180,-7.375079154968262,2.3387553691864014
,,,8181,-7.321223258972168,2.7279138565063477
,,,8182,-7.384395599365234,2.7413454055786133
,,,8183,-7.409997940063477,2.1939895153045654
,,,8184,-7.434629440307617,3.1763105392456055
,,,8185,-7.474335670471191,2.2743287086486816
,,,8186,-7.603035926818848,2.0561678409576416
,,,8187,-7.609114646911621,2.371853828430176
,,,8188,-7.675978660583496,2.281255006790161
,,,8189,-7.4222822189331055,3.1964240074157715
,,,8190,-7.492685317993164,1.6610983610153198
,,,8191,-7.460652828216553,2.830840587615967
,,,8192,-7.3945207595825195,2.8723700046539307
,,,8193,-7.282183647155762,2.63482928276062
,,,8194,-7.4969868659973145,2.502166986465454
,,,8195,-7.256167888641357,2.6980597972869873
,,,8196,-7.370324611663818,2.176708459854126
,,,8197,-7.414156913757324,2.8538808822631836
,,,8198,-7.433828353881836,2.040604591369629
,,,8199,-7.624993801116943,2.6502416133880615
,,,8200,-7.641808032989502,2.3034472465515137
,,,8201,-7.635696887969971,2.5944881439208984
,,,8202,-7.78109073638916,4.161660671234131
,,,8203,-7.360145092010498,3.0529613494873047
,,,8204,-7.5974626541137695,2.3480148315429688
,,,8205,-7.3705058097839355,3.233611583709717
,,,8206,-7.170698165893555,2.871799945831299
,,,8207,-7.158740997314453,2.9408459663391113
,,,8208,-7.151957988739014,2.5154383182525635
,,,8209,-7.556214332580566,2.202357053756714
,,,8210,-7.465173721313477,2.4111099243164062
,,,8211,-7.916444301605225,3.336801528930664
,,,8212,-7.752130508422852,1.9115934371948242
,,,8213,-7.7511210441589355,1.8545914888381958
,,,8214,-7.6590752601623535,2.232278347015381
,,,8215,-7.426063537597656,2.9635303020477295
,,,8216,-7.605155944824219,2.5033302307128906
,,,8217,-7.337416172027588,2.0217950344085693
,,,8218,-7.249050140380859,1.8229738473892212
,,,8219,-7.277824401855469,2.2523837089538574
,,,8220,-7.436440944671631,2.980813503265381
,,,8221,-7.4336113929748535,2.63336181640625
,,,8222,-7.406064510345459,2.7760708332061768
,,,8223,-7.603487491607666,2.2906723022460938
,,,8224,-7.454975128173828,2.5068016052246094
,,,8225,-7.607434272766113,2.685030698776245
,,,8226,-7.529877662658691,2.7206337451934814
,,,8227,-7.391842842102051,2.874251127243042
,,,8228,-7.319907188415527,1.647775650024414
,,,8229,-7.435465335845947,2.4574432373046875
,,,8230,-7.297911167144775,2.656724452972412
,,,8231,-7.2946295738220215,2.515516996383667
,,,8232,-7.645748138427734,2.451599359512329
,,,8233,-7.482224464416504,2.1184897422790527
,,,8234,-7.52081298828125,2.150723457336426
,,,8235,-7.804160118103027,2.247978687286377
,,,8236,-7.554494857788086,1.6739459037780762
,,,8237,-7.615603446960449,2.6845555305480957
,,,8238,-7.494608402252197,3.051252841949463
,,,8239,-7.5958967208862305,2.6278584003448486
,,,8240,-7.103819847106934,2.1394548416137695
,,,8241,-7.426825523376465,2.036616325378418
,,,8242,-7.855387210845947,2.320568084716797
,,,8243,-7.696883201599121,2.3294849395751953
,,,8244,-7.5031304359436035,2.542618751525879
,,,8245,-7.65172004699707,3.8860247135162354
,,,8246,-7.702065944671631,3.2503490447998047
,,,8247,-7.6518449783325195,2.3884832859039307
,,,8248,-7.458576202392578,2.9356608390808105
,,,8249,-7.168121337890625,2.281064033508301
,,,8250,-7.160744667053223,2.4670615196228027
,,,8251,-7.10961389541626,2.230231285095215
,,,8252,-7.187236785888672,2.457179307937622
,,,8253,-7.359251022338867,3.1885035037994385
,,,8254,-7.506453514099121,2.521575450897217
,,,8255,-7.538084983825684,2.544041633605957
,,,8256,-7.476132392883301,2.7393953800201416
,,,8257,-7.4781622886657715,2.121551513671875
,,,8258,-7.775842189788818,2.3504834175109863
,,,8259,-7.340912818908691,1.95599365234375
,,,8260,-7.3338823318481445,2.5295958518981934
,,,8261,-7.551268577575684,1.5741267204284668
,,,8262,-7.331820011138916,2.587204694747925
,,,8263,-7.609547138214111,2.47243070602417
,,,8264,-7.495777606964111,2.964242458343506
,,,8265,-7.35477352142334,3.0603981018066406
,,,8266,-7.999778747558594,1.927168846130371
,,,8267,-7.649313926696777,3.8406624794006348
,,,8268,-7.555652141571045,2.337263345718384
,,,8269,-7.401772499084473,1.8133267164230347
,,,8270,-7.552925109863281,4.4662699699401855
,,,8271,-7.335533142089844,2.5178632736206055
,,,8272,-7.210585594177246,2.5125069618225098
,,,8273,-7.223939895629883,2.0416154861450195
,,,8274,-7.247645378112793,2.767390012741089
,,,8275,-7.137905597686768,2.3926291465759277
,,,8276,-7.263261795043945,2.345224380493164
,,,8277,-7.616111755371094,3.058584451675415
,,,8278,-7.324541091918945,1.9531265497207642
,,,8279,-7.916355133056641,1.9937224388122559
,,,8280,-7.8396148681640625,2.5102877616882324
,,,8281,-7.563865661621094,3.979079484939575
,,,8282,-7.4324727058410645,1.9188441038131714
,,,8283,-7.538504600524902,1.8609189987182617
,,,8284,-7.390881538391113,2.3942368030548096
,,,8285,-7.292173385620117,2.8205811977386475
,,,8286,-7.210423469543457,2.056553840637207
,,,8287,-7.3369855880737305,2.440980911254883
,,,8288,-7.597562313079834,2.8162055015563965
,,,8289,-7.095872402191162,1.7267570495605469
,,,8290,-7.2717390060424805,2.660065174102783
,,,8291,-7.719878196716309,3.0158376693725586
,,,8292,-7.910691738128662,2.7505507469177246
,,,8293,-7.439111232757568,2.5976357460021973
,,,8294,-7.278243541717529,2.966961145401001
,,,8295,-7.397858619689941,4.684153079986572
,,,8296,-7.181146621704102,2.342843770980835
,,,8297,-7.176235198974609,2.463543176651001
,,,8298,-7.506244659423828,2.7830820083618164
,,,8299,-7.175951957702637,2.86189341545105
,,,8300,-7.125409126281738,4.082104682922363
,,,8301,-7.208087921142578,2.4001266956329346
,,,8302,-7.358685493469238,2.3280258178710938
,,,8303,-7.682547569274902,1.6790683269500732
,,,8304,-7.629322052001953,2.1182899475097656
,,,8305,-7.517177104949951,1.6363786458969116
,,,8306,-7.449045181274414,2.237499952316284
,,,8307,-7.45967435836792,2.907896041870117
,,,8308,-7.45627498626709,4.342776298522949
,,,8309,-7.406951904296875,2.2002549171447754
,,,8310,-7.330161094665527,1.9161087274551392
,,,8311,-7.485499382019043,2.662128448486328
,,,8312,-7.298828125,2.8152589797973633
,,,8313,-7.3691725730896,2.3217358589172363
,,,8314,-7.2425031661987305,2.5493879318237305
,,,8315,-7.308746337890625,2.2598068714141846
,,,8316,-7.312719821929932,2.1973700523376465
,,,8317,-7.585366249084473,2.552572727203369
,,,8318,-7.361774921417236,2.2131593227386475
,,,8319,-7.351391792297363,2.073146343231201
,,,8320,-7.545042037963867,2.3408851623535156
,,,8321,-7.245636940002441,2.05708646774292
,,,8322,-7.196381568908691,2.4347639083862305
,,,8323,-7.0838117599487305,2.0713772773742676
,,,8324,-7.20844841003418,2.4828100204467773
,,,8325,-7.240913391113281,2.5575599670410156
,,,8326,-7.127042293548584,2.3622679710388184
,,,8327,-7.231348037719727,2.887688159942627
,,,8328,-7.426921844482422,2.084801197052002
,,,8329,-7.441164970397949,1.9904305934906006
,,,8330,-7.269710540771484,2.160494327545166
,,,8331,-7.346083641052246,1.9412685632705688
,,,8332,-7.5429606437683105,2.279813528060913
,,,8333,-7.1684675216674805,2.0529186725616455
,,,8334,-7.0793890953063965,2.029637575149536
,,,8335,-7.432891845703125,4.240036964416504
,,,8336,-7.327315330505371,2.321561336517334
,,,8337,-7.376264572143555,2.3402867317199707
,,,8338,-7.135175704956055,3.2732036113739014
,,,8339,-7.501327991485596,2.7387754917144775
,,,8340,-6.965754508972168,3.14813232421875
,,,8341,-6.84258508682251,2.19358491897583
,,,8342,-7.127138614654541,2.237337112426758
,,,8343,-7.493386268615723,2.288850784301758
,,,8344,-7.232139587402344,3.5408735275268555
,,,8345,-7.3302717208862305,2.0261335372924805
,,,8346,-7.362102508544922,1.7269811630249023
,,,8347,-7.27182674407959,2.4630661010742188
,,,8348,-7.192877769470215,2.4925994873046875
,,,8349,-7.1948089599609375,2.1175460815429688
,,,8350,-7.417513370513916,2.1449167728424072
,,,8351,-7.212144374847412,1.6631948947906494
,,,8352,-7.472297668457031,2.1799073219299316
,,,8353,-7.440621376037598,2.013091802597046
,,,8354,-7.411231994628906,2.1455612182617188
,,,8355,-7.324049472808838,2.9700074195861816
,,,8356,-7.038110256195068,2.1086478233337402
,,,8357,-7.053956031799316,2.1167101860046387
,,,8358,-7.019611358642578,2.449483633041382
,,,8359,-7.00174617767334,2.9142656326293945
,,,8360,-7.103204250335693,2.3635525703430176
,,,8361,-7.544965744018555,2.738269329071045
,,,8362,-7.320528030395508,3.474257230758667
,,,8363,-7.347990989685059,4.488559722900391
,,,8364,-7.171222686767578,3.0112290382385254
,,,8365,-7.185222625732422,2.496863603591919
,,,8366,-7.604098796844482,2.472299337387085
,,,8367,-7.234728813171387,2.811091423034668
,,,8368,-7.126351356506348,2.6505286693573
,,,8369,-7.04227352142334,2.1067442893981934
,,,8370,-7.038738250732422,2.9866881370544434
,,,8371,-7.074026107788086,2.669426441192627
,,,8372,-7.060590744018555,1.6350116729736328
,,,8373,-7.223696708679199,2.0430359840393066
,,,8374,-7.125153541564941,2.251896619796753
,,,8375,-7.180888652801514,2.127261161804199
,,,8376,-7.237786293029785,2.539119243621826
,,,8377,-7.267459869384766,2.1701443195343018
,,,8378,-7.172618865966797,2.836392402648926
,,,8379,-7.153969764709473,2.295130729675293
,,,8380,-7.473127365112305,3.9709596633911133
,,,8381,-7.2607808113098145,2.4404029846191406
,,,8382,-7.19795036315918,2.1767077445983887
,,,8383,-7.21616268157959,2.5832481384277344
,,,8384,-7.1372270584106445,3.124621868133545
,,,8385,-7.141357421875,2.0460731983184814
,,,8386,-7.176589012145996,2.9633445739746094
,,,8387,-7.178795337677002,2.4221458435058594
,,,8388,-7.051172256469727,2.3535046577453613
,,,8389,-7.120734214782715,4.581216812133789
,,,8390,-7.1146087646484375,2.0257129669189453
,,,8391,-7.163513660430908,2.1034812927246094
,,,8392,-7.263906002044678,1.7887648344039917
,,,8393,-7.391124725341797,2.0137012004852295
,,,8394,-7.351489067077637,3.791175603866577
,,,8395,-7.289003849029541,2.6295511722564697
,,,8396,-7.403679370880127,2.198122024536133
,,,8397,-7.00592041015625,2.5163779258728027
,,,8398,-6.828082084655762,2.164257049560547
,,,8399,-6.958824634552002,1.984724760055542
,,,8400,-7.1354851722717285,2.1254470348358154
,,,8401,-7.377265453338623,2.169365167617798
,,,8402,-7.395443916320801,2.8393917083740234
,,,8403,-7.547245979309082,2.4365081787109375
,,,8404,-7.086460590362549,2.462087869644165
,,,8405,-7.359283924102783,2.319282054901123
,,,8406,-6.961674690246582,2.108673334121704
,,,8407,-6.936845779418945,2.185698986053467
,,,8408,-6.89992618560791,2.6847734451293945
,,,8409,-6.837775230407715,2.02427077293396
,,,8410,-7.029515266418457,1.8400158882141113
,,,8411,-7.170541286468506,2.4420723915100098
,,,8412,-7.100168704986572,2.166303873062134
,,,8413,-7.322793006896973,2.4029347896575928
,,,8414,-7.155850410461426,2.8571078777313232
,,,8415,-7.073822975158691,2.4548697471618652
,,,8416,-7.002871036529541,1.8460333347320557
,,,8417,-7.160226345062256,2.1970808506011963
,,,8418,-7.01016902923584,1.662945032119751
,,,8419,-7.286559104919434,4.474090576171875
,,,8420,-7.28731632232666,2.22572660446167
,,,8421,-7.138143062591553,2.5446438789367676
,,,8422,-7.030421257019043,2.6978769302368164
,,,8423,-6.995104789733887,2.4000329971313477
