episode_timestep,episode_reward,episode_length,loss_timestep,actor_loss,critic_loss
,,,46687,-1.2669756412506104,0.12792156636714935
,,,46688,-1.2892706394195557,0.13367898762226105
,,,46689,-1.2994930744171143,0.16189129650592804
,,,46690,-1.2391940355300903,0.2426828294992447
,,,46691,-1.173059344291687,0.10750988125801086
,,,46692,-1.3185840845108032,0.1055450364947319
,,,46693,-1.2434892654418945,0.3070674538612366
,,,46694,-1.2993956804275513,0.20292100310325623
,,,46695,-1.307752013206482,0.22592249512672424
,,,46696,-1.263512134552002,0.16616350412368774
,,,46697,-1.2354038953781128,0.1448492556810379
,,,46698,-1.3203740119934082,0.19886496663093567
,,,46699,-1.2650470733642578,0.1509205400943756
,,,46700,-1.2565944194793701,0.17042352259159088
,,,46701,-1.335719108581543,0.1411902755498886
,,,46702,-1.2787141799926758,0.13002347946166992
,,,46703,-1.3119393587112427,0.17635072767734528
,,,46704,-1.2517825365066528,0.18048934638500214
,,,46705,-1.3074935674667358,0.10913832485675812
,,,46706,-1.301857352256775,0.1399528831243515
,,,46707,-1.3312349319458008,0.22103965282440186
,,,46708,-1.3030800819396973,0.10897457599639893
,,,46709,-1.244976282119751,0.14823710918426514
,,,46710,-1.2046854496002197,0.12286719679832458
,,,46711,-1.2386329174041748,0.1726727932691574
,,,46712,-1.245978832244873,0.10175511986017227
,,,46713,-1.2590734958648682,0.15617124736309052
,,,46714,-1.3627042770385742,0.2501716613769531
,,,46715,-1.3117800951004028,0.14320451021194458
,,,46716,-1.2698403596878052,0.12970077991485596
,,,46717,-1.3276386260986328,0.2802843451499939
,,,46718,-1.3450634479522705,0.30053597688674927
,,,46719,-1.3313640356063843,0.20576761662960052
,,,46720,-1.2370960712432861,0.1308172345161438
,,,46721,-1.227112054824829,0.16906102001667023
,,,46722,-1.307133436203003,0.23364068567752838
,,,46723,-1.22676420211792,0.10155022144317627
,,,46724,-1.2554255723953247,0.16143333911895752
,,,46725,-1.2549827098846436,0.14481042325496674
,,,46726,-1.3194717168807983,0.15928220748901367
,,,46727,-1.2607163190841675,0.1567777544260025
,,,46728,-1.2544901371002197,0.13104824721813202
,,,46729,-1.2913743257522583,0.14652997255325317
,,,46730,-1.3325653076171875,0.1347469985485077
,,,46731,-1.25406813621521,0.18592211604118347
,,,46732,-1.2916970252990723,0.176753968000412
,,,46733,-1.2859652042388916,0.21080291271209717
,,,46734,-1.3107054233551025,0.1108381599187851
,,,46735,-1.2404788732528687,0.10768818855285645
,,,46736,-1.3002806901931763,0.26108136773109436
,,,46737,-1.2695802450180054,0.19915959239006042
,,,46738,-1.2996892929077148,0.20076724886894226
,,,46739,-1.3399357795715332,0.13627846539020538
,,,46740,-1.410115361213684,0.18546785414218903
,,,46741,-1.3864340782165527,0.16171380877494812
,,,46742,-1.2859874963760376,0.17274078726768494
,,,46743,-1.2994569540023804,0.18308259546756744
,,,46744,-1.2498208284378052,0.14425015449523926
,,,46745,-1.2516083717346191,0.19778692722320557
,,,46746,-1.3053433895111084,0.19589360058307648
,,,46747,-1.2442307472229004,0.19926613569259644
,,,46748,-1.2996015548706055,0.12218165397644043
,,,46749,-1.2515125274658203,0.16998757421970367
,,,46750,-1.229277491569519,0.26361823081970215
,,,46751,-1.25810968875885,0.11993333697319031
,,,46752,-1.2775096893310547,0.2200068235397339
,,,46753,-1.2766367197036743,0.1511021852493286
,,,46754,-1.3085061311721802,0.1452174335718155
,,,46755,-1.4075862169265747,0.2682577967643738
,,,46756,-1.3271722793579102,0.16765548288822174
,,,46757,-1.4252424240112305,0.2508077323436737
,,,46758,-1.3278088569641113,0.14546799659729004
,,,46759,-1.3159079551696777,0.11518727242946625
,,,46760,-1.3401613235473633,0.23940622806549072
,,,46761,-1.3486343622207642,0.11037091165781021
,,,46762,-1.2921044826507568,0.17385685443878174
,,,46763,-1.274841070175171,0.15282326936721802
,,,46764,-1.2164949178695679,0.10355263948440552
,,,46765,-1.2248148918151855,0.17126427590847015
,,,46766,-1.2238643169403076,0.17017963528633118
,,,46767,-1.2854223251342773,0.16804668307304382
,,,46768,-1.2030689716339111,0.2184869796037674
,,,46769,-1.2393637895584106,0.18627780675888062
,,,46770,-1.222638487815857,0.13801665604114532
,,,46771,-1.2383546829223633,0.14706583321094513
,,,46772,-1.3195018768310547,0.09599638730287552
,,,46773,-1.4243781566619873,0.23792770504951477
,,,46774,-1.3386046886444092,0.09338908642530441
,,,46775,-1.285872220993042,0.15096260607242584
,,,46776,-1.3524892330169678,0.22297027707099915
,,,46777,-1.3258788585662842,0.12813009321689606
,,,46778,-1.2892239093780518,0.23628512024879456
,,,46779,-1.306347131729126,0.20188206434249878
,,,46780,-1.2813072204589844,0.17998889088630676
,,,46781,-1.2915563583374023,0.1820818930864334
,,,46782,-1.3097741603851318,0.17576712369918823
,,,46783,-1.317356824874878,0.22417697310447693
,,,46784,-1.2755635976791382,0.12698890268802643
,,,46785,-1.2864553928375244,0.21436411142349243
,,,46786,-1.3519458770751953,0.282108873128891
,,,46787,-1.3144891262054443,0.22954685986042023
,,,46788,-1.3419215679168701,0.19764915108680725
,,,46789,-1.3979381322860718,0.16793495416641235
,,,46790,-1.222402811050415,0.1907285749912262
,,,46791,-1.308262825012207,0.1877548098564148
,,,46792,-1.3142874240875244,0.19694405794143677
,,,46793,-1.2541836500167847,0.16709068417549133
,,,46794,-1.2227832078933716,0.18489089608192444
,,,46795,-1.208917260169983,0.38900482654571533
,,,46796,-1.1984837055206299,0.19029125571250916
,,,46797,-1.2531195878982544,0.22092445194721222
,,,46798,-1.2657052278518677,0.24153774976730347
,,,46799,-1.2817473411560059,0.14498436450958252
,,,46800,-1.2711509466171265,0.26611700654029846
,,,46801,-1.2881934642791748,0.1501430869102478
,,,46802,-1.3727421760559082,0.12616457045078278
,,,46803,-1.3054287433624268,0.13698291778564453
,,,46804,-1.3050585985183716,0.16700664162635803
,,,46805,-1.299696922302246,0.1854839324951172
,,,46806,-1.4395098686218262,0.18911319971084595
,,,46807,-1.3092594146728516,0.20817029476165771
,,,46808,-1.3104621171951294,0.26059556007385254
,,,46809,-1.3708547353744507,0.1637125313282013
,,,46810,-1.3557487726211548,0.24553713202476501
,,,46811,-1.336456298828125,0.13048222661018372
,,,46812,-1.3077489137649536,0.17649942636489868
,,,46813,-1.394119381904602,0.2077268660068512
,,,46814,-1.3121445178985596,0.1611933559179306
,,,46815,-1.2593004703521729,0.13649854063987732
,,,46816,-1.2848269939422607,0.31970924139022827
,,,46817,-1.319988489151001,0.22905778884887695
,,,46818,-1.185577630996704,0.1552807092666626
,,,46819,-1.2495076656341553,0.15203753113746643
,,,46820,-1.3101110458374023,0.23716974258422852
,,,46821,-1.3471779823303223,0.24399948120117188
,,,46822,-1.3446331024169922,0.25422394275665283
,,,46823,-1.349536657333374,0.1731109470129013
,,,46824,-1.3415780067443848,0.13687652349472046
,,,46825,-1.2749414443969727,0.17187073826789856
,,,46826,-1.2828346490859985,0.15454667806625366
,,,46827,-1.269690990447998,0.1954466700553894
,,,46828,-1.2467780113220215,0.20810043811798096
,,,46829,-1.2092312574386597,0.12046073377132416
,,,46830,-1.2310166358947754,0.137528657913208
,,,46831,-1.2834057807922363,0.3374290466308594
,,,46832,-1.2884373664855957,0.10263913869857788
,,,46833,-1.2369754314422607,0.15477611124515533
,,,46834,-1.3123348951339722,0.1562802791595459
,,,46835,-1.268118143081665,0.2251204550266266
,,,46836,-1.300563097000122,0.2147345393896103
,,,46837,-1.3142399787902832,0.13894295692443848
,,,46838,-1.3436070680618286,0.19534599781036377
,,,46839,-1.3249478340148926,0.13151010870933533
,,,46840,-1.3487579822540283,0.2570006251335144
,,,46841,-1.2802188396453857,0.10304097831249237
,,,46842,-1.2756407260894775,0.13460630178451538
,,,46843,-1.2707675695419312,0.20121236145496368
,,,46844,-1.2442431449890137,0.13540677726268768
,,,46845,-1.2423019409179688,0.2345200926065445
,,,46846,-1.198781967163086,0.1006619781255722
,,,46847,-1.2511844635009766,0.2510492205619812
,,,46848,-1.235681414604187,0.1682364046573639
,,,46849,-1.3029115200042725,0.2311926931142807
,,,46850,-1.22935950756073,0.12948787212371826
,,,46851,-1.2971088886260986,0.13399648666381836
,,,46852,-1.3537399768829346,0.14027608931064606
,,,46853,-1.3475794792175293,0.15146389603614807
,,,46854,-1.27232027053833,0.13958153128623962
,,,46855,-1.2949450016021729,0.13428771495819092
,,,46856,-1.2726373672485352,0.15400850772857666
,,,46857,-1.2679011821746826,0.2043403685092926
,,,46858,-1.2097628116607666,0.20764176547527313
,,,46859,-1.2627934217453003,0.12768661975860596
,,,46860,-1.2441480159759521,0.19936761260032654
,,,46861,-1.2418978214263916,0.14907202124595642
,,,46862,-1.2529499530792236,0.13019785284996033
,,,46863,-1.2803903818130493,0.0957745760679245
,,,46864,-1.2822288274765015,0.11490288376808167
,,,46865,-1.2899342775344849,0.15769347548484802
,,,46866,-1.3494722843170166,0.3675684928894043
,,,46867,-1.2881336212158203,0.09643527865409851
,,,46868,-1.2981936931610107,0.14017297327518463
,,,46869,-1.2851619720458984,0.12290917336940765
,,,46870,-1.2307764291763306,0.16672441363334656
,,,46871,-1.2534480094909668,0.11781369894742966
,,,46872,-1.2654898166656494,0.14196781814098358
,,,46873,-1.2346317768096924,0.17479974031448364
,,,46874,-1.301152229309082,0.40545108914375305
,,,46875,-1.223609447479248,0.20379787683486938
,,,46876,-1.19083833694458,0.12713828682899475
,,,46877,-1.2223924398422241,0.14891143143177032
,,,46878,-1.2489923238754272,0.13213229179382324
,,,46879,-1.2570691108703613,0.13346648216247559
,,,46880,-1.3336870670318604,0.1664544641971588
,,,46881,-1.2832210063934326,0.08871729671955109
,,,46882,-1.2660945653915405,0.15524250268936157
,,,46883,-1.3236055374145508,0.15114617347717285
,,,46884,-1.3077118396759033,0.2129509001970291
,,,46885,-1.3119702339172363,0.23350709676742554
,,,46886,-1.328195333480835,0.16088443994522095
,,,46887,-1.2759939432144165,0.22964531183242798
,,,46888,-1.337839126586914,0.27172476053237915
,,,46889,-1.2859528064727783,0.2062201052904129
,,,46890,-1.3294708728790283,0.14263556897640228
,,,46891,-1.2872456312179565,0.17120042443275452
,,,46892,-1.2469391822814941,0.2648494839668274
,,,46893,-1.287322759628296,0.17454902827739716
,,,46894,-1.2947371006011963,0.10802822560071945
,,,46895,-1.212548017501831,0.13853025436401367
,,,46896,-1.2439970970153809,0.19757553935050964
,,,46897,-1.2875365018844604,0.18450161814689636
,,,46898,-1.2760508060455322,0.13507016003131866
,,,46899,-1.3075331449508667,0.1220155879855156
,,,46900,-1.2989429235458374,0.22088950872421265
,,,46901,-1.2992217540740967,0.1623748242855072
,,,46902,-1.3178520202636719,0.22382700443267822
,,,46903,-1.3584620952606201,0.2372458279132843
,,,46904,-1.3854649066925049,0.20907874405384064
,,,46905,-1.3529412746429443,0.14467686414718628
,,,46906,-1.3965964317321777,0.13810184597969055
,,,46907,-1.320621371269226,0.1621866673231125
,,,46908,-1.2442716360092163,0.12457573413848877
,,,46909,-1.2117352485656738,0.14622503519058228
,,,46910,-1.2527484893798828,0.13431355357170105
,,,46911,-1.182837724685669,0.14073549211025238
,,,46912,-1.2647560834884644,0.1842571496963501
,,,46913,-1.231742024421692,0.14979708194732666
,,,46914,-1.2254669666290283,0.1404702067375183
,,,46915,-1.247782588005066,0.37336230278015137
,,,46916,-1.2886881828308105,0.1487763226032257
,,,46917,-1.3342247009277344,0.22060728073120117
,,,46918,-1.3709089756011963,0.3132629990577698
,,,46919,-1.3437061309814453,0.16930606961250305
,,,46920,-1.3887181282043457,0.19194161891937256
,,,46921,-1.3734973669052124,0.1701059192419052
,,,46922,-1.3099844455718994,0.12221647799015045
,,,46923,-1.2854255437850952,0.18628573417663574
,,,46924,-1.4114885330200195,0.2476429045200348
,,,46925,-1.250470519065857,0.18496346473693848
,,,46926,-1.2114075422286987,0.12858477234840393
,,,46927,-1.1558527946472168,0.10889770090579987
,,,46928,-1.2448099851608276,0.24235409498214722
,,,46929,-1.2882559299468994,0.18542394042015076
,,,46930,-1.3139891624450684,0.28908419609069824
,,,46931,-1.33165442943573,0.17022407054901123
,,,46932,-1.3596265316009521,0.1486591100692749
,,,46933,-1.402395486831665,0.2697491943836212
,,,46934,-1.4157345294952393,0.20412138104438782
,,,46935,-1.4052454233169556,0.23289842903614044
,,,46936,-1.3609263896942139,0.13029715418815613
,,,46937,-1.3091814517974854,0.22130009531974792
,,,46938,-1.3550772666931152,0.1734384149312973
,,,46939,-1.260333776473999,0.16860200464725494
,,,46940,-1.2997591495513916,0.20759111642837524
,,,46941,-1.3091996908187866,0.1391264796257019
,,,46942,-1.2830640077590942,0.13129949569702148
,,,46943,-1.3163014650344849,0.18530873954296112
,,,46944,-1.3331544399261475,0.20770202577114105
,,,46945,-1.300684928894043,0.20254498720169067
,,,46946,-1.282498836517334,0.1449134796857834
,,,46947,-1.2858238220214844,0.10183362662792206
,,,46948,-1.277696967124939,0.11566688120365143
,,,46949,-1.368023157119751,0.2176171988248825
,,,46950,-1.293428897857666,0.18353435397148132
,,,46951,-1.3518139123916626,0.22911229729652405
,,,46952,-1.2844418287277222,0.27822399139404297
,,,46953,-1.3194661140441895,0.23064421117305756
,,,46954,-1.3081169128417969,0.15886196494102478
,,,46955,-1.3104095458984375,0.1167018786072731
,,,46956,-1.244380235671997,0.14243587851524353
,,,46957,-1.218837857246399,0.0859801173210144
,,,46958,-1.25216543674469,0.2557942867279053
,,,46959,-1.2206616401672363,0.24740709364414215
,,,46960,-1.249343991279602,0.21730896830558777
,,,46961,-1.2878650426864624,0.21293792128562927
,,,46962,-1.2631171941757202,0.2578469514846802
,,,46963,-1.2865676879882812,0.18378746509552002
,,,46964,-1.3372094631195068,0.16635283827781677
,,,46965,-1.2526164054870605,0.14744602143764496
,,,46966,-1.3257079124450684,0.18901672959327698
,,,46967,-1.376396656036377,0.23134826123714447
,,,46968,-1.3153398036956787,0.1356448531150818
,,,46969,-1.328718662261963,0.17003750801086426
,,,46970,-1.3463871479034424,0.21224308013916016
,,,46971,-1.3239247798919678,0.13870903849601746
,,,46972,-1.3178852796554565,0.25561603903770447
,,,46973,-1.2875537872314453,0.23558758199214935
,,,46974,-1.2612718343734741,0.19727225601673126
,,,46975,-1.2538189888000488,0.20663630962371826
,,,46976,-1.3579307794570923,0.1312732994556427
,,,46977,-1.2771201133728027,0.15234503149986267
,,,46978,-1.3085687160491943,0.18774932622909546
,,,46979,-1.3476121425628662,0.27951568365097046
,,,46980,-1.35340416431427,0.1219397634267807
,,,46981,-1.4221234321594238,0.22107312083244324
,,,46982,-1.3230897188186646,0.1886167824268341
,,,46983,-1.3422174453735352,0.1527833342552185
,,,46984,-1.3258687257766724,0.2576945424079895
,,,46985,-1.287320852279663,0.16542458534240723
,,,46986,-1.3130816221237183,0.15072880685329437
,,,46987,-1.2247319221496582,0.1408289074897766
,,,46988,-1.2484464645385742,0.12473977357149124
,,,46989,-1.2470531463623047,0.1368374526500702
,,,46990,-1.2086594104766846,0.2147495150566101
,,,46991,-1.259545922279358,0.18547183275222778
,,,46992,-1.2228472232818604,0.1118093729019165
,,,46993,-1.2803267240524292,0.09693537652492523
,,,46994,-1.2804795503616333,0.08951732516288757
,,,46995,-1.3498202562332153,0.266450971364975
,,,46996,-1.3408361673355103,0.138030007481575
,,,46997,-1.2819100618362427,0.17455816268920898
,,,46998,-1.273762583732605,0.2784942388534546
,,,46999,-1.2141735553741455,0.21044445037841797
,,,47000,-1.2409942150115967,0.1369803249835968
,,,47001,-1.2851743698120117,0.14409300684928894
,,,47002,-1.2643163204193115,0.21801917254924774
,,,47003,-1.3008170127868652,0.17509743571281433
,,,47004,-1.3550610542297363,0.2039337158203125
,,,47005,-1.2210227251052856,0.2113867998123169
,,,47006,-1.216817855834961,0.17669761180877686
,,,47007,-1.2803049087524414,0.2111361026763916
,,,47008,-1.3015599250793457,0.18214979767799377
,,,47009,-1.2699837684631348,0.13226160407066345
,,,47010,-1.3699586391448975,0.2376382052898407
,,,47011,-1.300075650215149,0.13426607847213745
,,,47012,-1.2772202491760254,0.11852025985717773
,,,47013,-1.2686729431152344,0.1774512231349945
,,,47014,-1.3183059692382812,0.18545976281166077
,,,47015,-1.3489329814910889,0.29338446259498596
,,,47016,-1.332149624824524,0.11855687946081161
,,,47017,-1.2840564250946045,0.24679206311702728
,,,47018,-1.2851057052612305,0.1482706069946289
,,,47019,-1.3049907684326172,0.2646983861923218
,,,47020,-1.3557358980178833,0.14660042524337769
,,,47021,-1.3411532640457153,0.19191589951515198
,,,47022,-1.2958929538726807,0.13104143738746643
,,,47023,-1.3034021854400635,0.12717100977897644
,,,47024,-1.2901252508163452,0.11592618376016617
,,,47025,-1.3462166786193848,0.15857693552970886
,,,47026,-1.3218563795089722,0.22470244765281677
,,,47027,-1.2460215091705322,0.14444184303283691
,,,47028,-1.2709333896636963,0.1667351871728897
,,,47029,-1.3936759233474731,0.14249494671821594
,,,47030,-1.3103656768798828,0.18351365625858307
,,,47031,-1.3167212009429932,0.17446106672286987
,,,47032,-1.3150733709335327,0.18929807841777802
,,,47033,-1.3464155197143555,0.1663009524345398
,,,47034,-1.3533060550689697,0.31267890334129333
,,,47035,-1.2626597881317139,0.11571547389030457
,,,47036,-1.2267999649047852,0.11869147419929504
,,,47037,-1.2656173706054688,0.19638217985630035
,,,47038,-1.3093465566635132,0.19908547401428223
,,,47039,-1.3651697635650635,0.21315661072731018
,,,47040,-1.2949409484863281,0.2063216269016266
,,,47041,-1.3517125844955444,0.1542305052280426
,,,47042,-1.442543625831604,0.17246189713478088
,,,47043,-1.348196029663086,0.10336442291736603
,,,47044,-1.335081696510315,0.22663545608520508
,,,47045,-1.3434925079345703,0.25451409816741943
,,,47046,-1.3829331398010254,0.18990255892276764
,,,47047,-1.250091314315796,0.1487274169921875
,,,47048,-1.2904198169708252,0.12414287775754929
,,,47049,-1.319432258605957,0.23957765102386475
,,,47050,-1.2880984544754028,0.2617453336715698
,,,47051,-1.2666904926300049,0.27372026443481445
,,,47052,-1.234083890914917,0.18713468313217163
,,,47053,-1.2896020412445068,0.2008661925792694
,,,47054,-1.2742198705673218,0.1376604437828064
,,,47055,-1.3241673707962036,0.2226262092590332
,,,47056,-1.3113924264907837,0.1278451532125473
,,,47057,-1.3102021217346191,0.2188623547554016
,,,47058,-1.364675521850586,0.14440099895000458
,,,47059,-1.4001808166503906,0.18083998560905457
,,,47060,-1.4315297603607178,0.13671576976776123
,,,47061,-1.3278130292892456,0.17108622193336487
,,,47062,-1.332698106765747,0.1223355233669281
,,,47063,-1.3493542671203613,0.32783061265945435
,,,47064,-1.1905649900436401,0.12237758934497833
,,,47065,-1.2983965873718262,0.18790999054908752
,,,47066,-1.1869289875030518,0.2359021157026291
,,,47067,-1.2183661460876465,0.135050430893898
,,,47068,-1.2475565671920776,0.2445945292711258
,,,47069,-1.3297104835510254,0.18635772168636322
,,,47070,-1.3222707509994507,0.1451936811208725
,,,47071,-1.3127706050872803,0.13675406575202942
,,,47072,-1.2748724222183228,0.1539226472377777
,,,47073,-1.3188968896865845,0.18092992901802063
,,,47074,-1.3496506214141846,0.20046615600585938
,,,47075,-1.3670949935913086,0.23475408554077148
,,,47076,-1.260230541229248,0.09758773446083069
,,,47077,-1.3014254570007324,0.12107162177562714
,,,47078,-1.3025925159454346,0.09901502728462219
,,,47079,-1.2680107355117798,0.173597514629364
,,,47080,-1.2572628259658813,0.18560269474983215
,,,47081,-1.210005760192871,0.1248394176363945
,,,47082,-1.2678022384643555,0.16303187608718872
,,,47083,-1.2269773483276367,0.15315023064613342
,,,47084,-1.2496823072433472,0.1695442497730255
,,,47085,-1.310434341430664,0.17861750721931458
,,,47086,-1.2589136362075806,0.14226019382476807
,,,47087,-1.26936674118042,0.15907102823257446
,,,47088,-1.314781904220581,0.19694223999977112
,,,47089,-1.2901742458343506,0.2439974546432495
,,,47090,-1.267206072807312,0.22571095824241638
,,,47091,-1.2213693857192993,0.11038847267627716
,,,47092,-1.2779000997543335,0.2263389527797699
,,,47093,-1.3861098289489746,0.1999489665031433
,,,47094,-1.2656904458999634,0.11225255578756332
,,,47095,-1.2821760177612305,0.20844218134880066
,,,47096,-1.2539851665496826,0.14297211170196533
,,,47097,-1.3273515701293945,0.11688573658466339
,,,47098,-1.336089849472046,0.1770193874835968
,,,47099,-1.4154508113861084,0.3095932602882385
,,,47100,-1.396160364151001,0.19515182077884674
,,,47101,-1.39287269115448,0.14972293376922607
,,,47102,-1.3644497394561768,0.1476648598909378
,,,47103,-1.309298038482666,0.1357804834842682
,,,47104,-1.3086005449295044,0.12700143456459045
,,,47105,-1.3095918893814087,0.1167527437210083
,,,47106,-1.2411274909973145,0.16311527788639069
,,,47107,-1.318647861480713,0.27056795358657837
,,,47108,-1.2162059545516968,0.12491616606712341
,,,47109,-1.2864832878112793,0.21423110365867615
,,,47110,-1.2530488967895508,0.3466464877128601
,,,47111,-1.3055760860443115,0.13583941757678986
,,,47112,-1.2815513610839844,0.19942635297775269
,,,47113,-1.4164618253707886,0.16051548719406128
,,,47114,-1.4234142303466797,0.20080244541168213
,,,47115,-1.3460769653320312,0.19540604948997498
,,,47116,-1.4246571063995361,0.1151626706123352
,,,47117,-1.3118807077407837,0.16480249166488647
,,,47118,-1.3572815656661987,0.13682445883750916
,,,47119,-1.295399785041809,0.17186108231544495
,,,47120,-1.252171277999878,0.1634068787097931
,,,47121,-1.2906999588012695,0.15747849643230438
,,,47122,-1.2315633296966553,0.24639098346233368
,,,47123,-1.1784943342208862,0.2576509416103363
,,,47124,-1.217885971069336,0.2344164252281189
,,,47125,-1.2425206899642944,0.16965800523757935
,,,47126,-1.2435593605041504,0.13843494653701782
,,,47127,-1.2693428993225098,0.2636374831199646
,,,47128,-1.3287315368652344,0.27079296112060547
,,,47129,-1.2583365440368652,0.30832988023757935
,,,47130,-1.3202663660049438,0.1635105311870575
,,,47131,-1.354460597038269,0.22487416863441467
,,,47132,-1.3228602409362793,0.22551675140857697
,,,47133,-1.2928383350372314,0.13596364855766296
,,,47134,-1.356231689453125,0.20379644632339478
,,,47135,-1.3482866287231445,0.1858827918767929
,,,47136,-1.2991759777069092,0.0932999700307846
,,,47137,-1.3542958498001099,0.1421324759721756
,,,47138,-1.3676316738128662,0.21693800389766693
,,,47139,-1.277662754058838,0.166708841919899
,,,47140,-1.2724955081939697,0.42314672470092773
,,,47141,-1.2378427982330322,0.21343788504600525
,,,47142,-1.2656742334365845,0.18344783782958984
,,,47143,-1.2912588119506836,0.14992737770080566
,,,47144,-1.3539739847183228,0.4725198447704315
,,,47145,-1.3009077310562134,0.1689852476119995
,,,47146,-1.3300988674163818,0.2257806956768036
,,,47147,-1.3121695518493652,0.15272288024425507
,,,47148,-1.3366484642028809,0.1774175763130188
,,,47149,-1.3442538976669312,0.1529964655637741
,,,47150,-1.2901076078414917,0.22635215520858765
,,,47151,-1.3490147590637207,0.21484559774398804
,,,47152,-1.3009988069534302,0.22822421789169312
,,,47153,-1.2397369146347046,0.13019222021102905
,,,47154,-1.2505989074707031,0.15700507164001465
,,,47155,-1.3767974376678467,0.28247737884521484
,,,47156,-1.3076488971710205,0.20631688833236694
,,,47157,-1.2480599880218506,0.16872036457061768
,,,47158,-1.2470483779907227,0.11911530047655106
,,,47159,-1.318626880645752,0.18488655984401703
,,,47160,-1.3551931381225586,0.13609057664871216
,,,47161,-1.25166654586792,0.1308070719242096
,,,47162,-1.3457235097885132,0.1473560333251953
,,,47163,-1.3650684356689453,0.23290987312793732
,,,47164,-1.3275505304336548,0.2629287838935852
,,,47165,-1.2500303983688354,0.1884663850069046
,,,47166,-1.2518941164016724,0.20612162351608276
,,,47167,-1.220367431640625,0.14083528518676758
,,,47168,-1.2282862663269043,0.1629919856786728
,,,47169,-1.243874430656433,0.09472690522670746
,,,47170,-1.2233211994171143,0.12367482483386993
,,,47171,-1.2389938831329346,0.16675309836864471
,,,47172,-1.289031982421875,0.23586508631706238
,,,47173,-1.3007440567016602,0.17721189558506012
,,,47174,-1.2597962617874146,0.11662318557500839
,,,47175,-1.3048005104064941,0.15290744602680206
,,,47176,-1.3789138793945312,0.1825188845396042
,,,47177,-1.317667841911316,0.24672482907772064
,,,47178,-1.301124095916748,0.12805555760860443
,,,47179,-1.3429772853851318,0.2740631699562073
,,,47180,-1.2828569412231445,0.21306125819683075
,,,47181,-1.346015453338623,0.28522396087646484
,,,47182,-1.2955994606018066,0.12895238399505615
,,,47183,-1.3794944286346436,0.15955615043640137
,,,47184,-1.302561640739441,0.14708775281906128
,,,47185,-1.340492606163025,0.22446370124816895
,,,47186,-1.3403725624084473,0.1669517159461975
,,,47187,-1.3140901327133179,0.21241062879562378
,,,47188,-1.241121768951416,0.11360525339841843
,,,47189,-1.2224209308624268,0.16050410270690918
,,,47190,-1.267282485961914,0.2822977304458618
,,,47191,-1.30739164352417,0.31910833716392517
,,,47192,-1.3048962354660034,0.21558278799057007
,,,47193,-1.237579107284546,0.16432593762874603
,,,47194,-1.2475483417510986,0.18593370914459229
,,,47195,-1.2311445474624634,0.11621074378490448
,,,47196,-1.3425410985946655,0.3199571967124939
,,,47197,-1.2345473766326904,0.11701000481843948
,,,47198,-1.3731257915496826,0.2557271718978882
,,,47199,-1.4370155334472656,0.2038658857345581
,,,47200,-1.3355560302734375,0.16603043675422668
,,,47201,-1.3840032815933228,0.19431930780410767
,,,47202,-1.3273983001708984,0.18048164248466492
,,,47203,-1.3783972263336182,0.17423033714294434
,,,47204,-1.3896088600158691,0.18424829840660095
,,,47205,-1.312286615371704,0.1559993326663971
,,,47206,-1.3418793678283691,0.14455965161323547
,,,47207,-1.3747676610946655,0.16378407180309296
,,,47208,-1.2294974327087402,0.1519438773393631
,,,47209,-1.3264915943145752,0.32119014859199524
,,,47210,-1.3144574165344238,0.12969651818275452
,,,47211,-1.3294435739517212,0.29502058029174805
,,,47212,-1.4057985544204712,0.23775207996368408
,,,47213,-1.327944040298462,0.17841622233390808
,,,47214,-1.2326228618621826,0.09536127746105194
,,,47215,-1.2229993343353271,0.20823493599891663
,,,47216,-1.293088674545288,0.1938854157924652
,,,47217,-1.3403043746948242,0.16799499094486237
,,,47218,-1.2835592031478882,0.21584928035736084
,,,47219,-1.2655014991760254,0.15116630494594574
,,,47220,-1.274411678314209,0.15776526927947998
,,,47221,-1.1944795846939087,0.11821100860834122
,,,47222,-1.2661300897598267,0.23465563356876373
,,,47223,-1.2842769622802734,0.26012784242630005
,,,47224,-1.2633363008499146,0.13835060596466064
,,,47225,-1.3096083402633667,0.17408764362335205
,,,47226,-1.2996487617492676,0.14617308974266052
,,,47227,-1.3151179552078247,0.20083245635032654
,,,47228,-1.2916024923324585,0.1813357174396515
,,,47229,-1.3155863285064697,0.22948692739009857
,,,47230,-1.3466150760650635,0.10370473563671112
,,,47231,-1.276719093322754,0.2669772505760193
,,,47232,-1.27177095413208,0.1303538978099823
,,,47233,-1.2668776512145996,0.11158088594675064
,,,47234,-1.281031608581543,0.16270171105861664
,,,47235,-1.2398556470870972,0.14740987122058868
,,,47236,-1.2989237308502197,0.10315825790166855
,,,47237,-1.3092803955078125,0.1771974265575409
,,,47238,-1.2669572830200195,0.17908747494220734
,,,47239,-1.3360891342163086,0.20634885132312775
,,,47240,-1.3486969470977783,0.10084420442581177
,,,47241,-1.359070062637329,0.28002747893333435
,,,47242,-1.3104708194732666,0.1673593372106552
,,,47243,-1.3173023462295532,0.11327162384986877
,,,47244,-1.2722222805023193,0.13886822760105133
,,,47245,-1.2415748834609985,0.1536479890346527
,,,47246,-1.2868804931640625,0.18819904327392578
,,,47247,-1.1838980913162231,0.07942255586385727
,,,47248,-1.2054955959320068,0.15988199412822723
,,,47249,-1.229421615600586,0.21965253353118896
